order_item_id;order_id;customer_id;product_id;order_date;quantity;unit_price;sales_channel;payment_method;revenue
2098;7832;1609;5;2026-04-10 00:00:00;1;16,9;app;cartão de crédito;16,9
2099;5510;1066;8;2026-03-27 00:00:00;3;8;delivery;desconhecido;24
2100;4305;512;10;2026-03-28 00:00:00;4;12,9;app;pix;51,6
2101;6074;196;1;2026-04-17 00:00:00;3;28,9;balcão;pix;86,7
2102;4173;1280;1;2026-01-17 00:00:00;4;28,9;app;cartão de crédito;115,6
2103;7533;5;1;2026-06-24 00:00:00;3;28,9;app;pix;86,7
2104;4855;1234;3;2026-01-10 00:00:00;2;29,9;delivery;pix;59,8
2105;3637;104;4;2026-06-24 00:00:00;4;14,9;delivery;dinheiro;59,6
2106;5640;654;9;2026-01-03 00:00:00;1;8;app;desconhecido;8
2107;4811;922;9;2026-03-10 00:00:00;4;8;app;pix;32
2108;1892;711;3;2026-04-21 00:00:00;4;29,9;app;desconhecido;119,6
2109;7591;1541;7;2026-01-13 00:00:00;4;18,9;delivery;pix;75,6
2110;4666;1145;3;2026-02-21 00:00:00;2;29,9;delivery;dinheiro;59,8
2111;5889;387;9;2026-02-09 00:00:00;4;8;delivery;pix;32
2112;7524;989;9;2026-03-13 00:00:00;4;8;balcão;pix;32
2113;3482;456;10;2026-03-18 00:00:00;1;12,9;delivery;desconhecido;12,9
2114;1885;1807;4;2026-04-30 00:00:00;1;14,9;app;pix;14,9
2115;2076;606;1;2026-02-16 00:00:00;4;28,9;delivery;pix;115,6
2116;7483;1543;10;2026-04-19 00:00:00;4;12,9;app;cartao de credito;51,6
2117;6685;814;5;2026-03-24 00:00:00;1;16,9;delivery;cartao de credito;16,9
2118;5076;540;10;2026-01-25 00:00:00;2;12,9;app;cartao de credito;25,8
2119;5572;1163;2;2026-04-26 00:00:00;2;32,9;app;dinheiro;65,8
2120;7787;441;7;2026-01-21 00:00:00;1;18,9;app;desconhecido;18,9
2121;4576;264;7;2026-04-13 00:00:00;4;18,9;app;pix;75,6
2122;6244;801;3;2026-06-08 00:00:00;4;29,9;app;desconhecido;119,6
2123;6097;837;3;2026-05-27 00:00:00;1;29,9;delivery;cartão de crédito;29,9
2124;6991;1862;7;2026-01-26 00:00:00;3;18,9;app;pix;56,7
2125;7150;150;1;2026-01-07 00:00:00;3;28,9;delivery;cartao de credito;86,7
2126;3257;331;5;2026-04-05 00:00:00;1;16,9;delivery;cartao de credito;16,9
2127;6394;1293;9;2026-01-07 00:00:00;1;8;app;cartao de credito;8
2128;3713;277;2;2026-04-22 00:00:00;3;32,9;app;cartão de crédito;98,7
2129;1238;92;5;2026-06-22 00:00:00;4;16,9;delivery;desconhecido;67,6
2130;7824;391;2;2026-04-08 00:00:00;3;32,9;app;pix;98,7
2131;5847;209;7;2026-03-16 00:00:00;4;18,9;app;desconhecido;75,6
2132;579;539;7;2026-04-27 00:00:00;3;18,9;app;cartão de crédito;56,7
2133;2902;24;3;2026-02-15 00:00:00;1;29,9;delivery;pix;29,9
2134;1;1849;4;2026-03-27 00:00:00;4;14,9;delivery;pix;59,6
2135;4466;1918;4;2026-01-27 00:00:00;2;14,9;delivery;cartão de crédito;29,8
2136;7355;474;3;2026-03-30 00:00:00;1;29,9;delivery;cartão de crédito;29,9
2137;1372;334;9;2026-06-02 00:00:00;4;8;delivery;cartao de credito;32
2138;7453;598;4;2026-05-21 00:00:00;1;14,9;balcão;cartao de credito;14,9
2139;7547;864;4;2026-03-24 00:00:00;4;14,9;app;pix;59,6
2140;7378;283;5;2026-05-15 00:00:00;4;16,9;delivery;pix;67,6
2141;2741;1828;1;2026-03-04 00:00:00;4;28,9;app;desconhecido;115,6
2142;2179;664;10;2026-03-01 00:00:00;2;12,9;balcão;dinheiro;25,8
2143;1578;144;1;2026-03-19 00:00:00;3;28,9;app;pix;86,7
2144;5095;681;5;2026-04-15 00:00:00;1;16,9;balcão;pix;16,9
2145;3785;187;5;2026-06-06 00:00:00;4;16,9;app;pix;67,6
2146;5039;397;7;2026-01-14 00:00:00;1;18,9;app;pix;18,9
2147;3888;1523;4;2026-02-25 00:00:00;2;14,9;delivery;dinheiro;29,8
2148;3705;1;3;2026-04-09 00:00:00;4;29,9;delivery;cartão de crédito;119,6
2149;4314;422;7;2026-05-04 00:00:00;2;18,9;app;desconhecido;37,8
2150;4603;854;1;2026-06-14 00:00:00;3;28,9;app;pix;86,7
2151;6848;1296;10;2026-05-13 00:00:00;3;12,9;balcão;desconhecido;38,7
2152;6130;1108;3;2026-05-11 00:00:00;1;29,9;app;desconhecido;29,9
2153;2201;1588;7;2026-04-22 00:00:00;2;18,9;delivery;pix;37,8
2154;6181;659;10;2026-05-25 00:00:00;2;12,9;balcão;desconhecido;25,8
2155;4558;1979;1;2026-04-11 00:00:00;2;28,9;app;dinheiro;57,8
2156;414;124;4;2026-03-26 00:00:00;4;14,9;delivery;cartão de crédito;59,6
2157;2742;593;8;2026-06-26 00:00:00;4;8;delivery;dinheiro;32
2158;611;690;2;2026-01-17 00:00:00;1;32,9;app;dinheiro;32,9
2159;5933;1111;8;2026-05-11 00:00:00;1;8;app;desconhecido;8
2160;3775;1154;1;2026-03-19 00:00:00;2;28,9;app;cartão de crédito;57,8
2161;1382;338;10;2026-02-25 00:00:00;1;12,9;balcão;desconhecido;12,9
2162;1754;1088;2;2026-02-22 00:00:00;4;32,9;app;cartão de crédito;131,6
2163;7642;314;6;2026-05-22 00:00:00;3;15,9;app;cartão de crédito;47,7
2164;3902;498;4;2026-01-18 00:00:00;4;14,9;delivery;cartao de credito;59,6
2165;2896;269;8;2026-02-15 00:00:00;2;8;delivery;desconhecido;16
2166;1172;139;1;2026-03-20 00:00:00;2;28,9;app;dinheiro;57,8
2167;4415;284;3;2026-04-05 00:00:00;3;29,9;delivery;dinheiro;89,7
2168;1276;1539;5;2026-01-01 00:00:00;3;16,9;delivery;pix;50,7
2169;4590;217;8;2026-06-14 00:00:00;4;8;app;pix;32
2170;2026;1094;8;2026-01-26 00:00:00;1;8;balcão;cartao de credito;8
2171;2584;1134;2;2026-03-24 00:00:00;2;32,9;app;dinheiro;65,8
2172;2078;1645;3;2026-01-22 00:00:00;1;29,9;app;dinheiro;29,9
2173;3524;372;8;2026-04-22 00:00:00;2;8;delivery;dinheiro;16
2174;120;1147;8;2026-04-07 00:00:00;4;8;app;desconhecido;32
2175;6344;414;4;2026-06-29 00:00:00;1;14,9;app;desconhecido;14,9
2176;5126;1031;2;2026-03-19 00:00:00;1;32,9;app;pix;32,9
2177;7117;1325;2;2026-03-03 00:00:00;3;32,9;delivery;dinheiro;98,7
2178;5968;20;4;2026-04-06 00:00:00;3;14,9;delivery;dinheiro;44,7
2179;729;1820;3;2026-01-25 00:00:00;2;29,9;delivery;pix;59,8
2180;3788;1828;7;2026-01-09 00:00:00;2;18,9;app;cartao de credito;37,8
2181;3930;1274;9;2026-06-05 00:00:00;2;8;app;cartao de credito;16
2182;4867;1519;8;2026-04-22 00:00:00;3;8;balcão;cartão de crédito;24
2183;271;864;4;2026-05-06 00:00:00;4;14,9;app;desconhecido;59,6
2184;2480;388;9;2026-02-04 00:00:00;4;8;delivery;cartao de credito;32
2185;5493;734;8;2026-06-10 00:00:00;2;8;balcão;cartao de credito;16
2186;7525;433;4;2026-01-03 00:00:00;3;14,9;balcão;pix;44,7
2187;5170;76;9;2026-02-18 00:00:00;1;8;app;pix;8
2188;4757;1251;1;2026-02-09 00:00:00;1;28,9;delivery;pix;28,9
2189;807;1203;8;2026-03-11 00:00:00;4;8;delivery;cartao de credito;32
2190;4684;1477;1;2026-03-30 00:00:00;1;28,9;app;cartao de credito;28,9
2191;138;1062;5;2026-06-24 00:00:00;4;16,9;delivery;dinheiro;67,6
2192;1388;1607;9;2026-06-29 00:00:00;4;8;app;cartao de credito;32
2193;6438;1885;5;2026-05-02 00:00:00;4;16,9;balcão;cartão de crédito;67,6
2194;6474;1639;2;2026-05-10 00:00:00;3;32,9;delivery;desconhecido;98,7
2195;4126;566;5;2026-03-13 00:00:00;1;16,9;app;pix;16,9
2196;3490;655;4;2026-05-26 00:00:00;1;14,9;app;cartão de crédito;14,9
2197;7505;384;3;2026-05-07 00:00:00;4;29,9;delivery;pix;119,6
2198;7410;228;6;2026-04-11 00:00:00;2;15,9;app;pix;31,8
2199;3902;1411;3;2026-03-22 00:00:00;2;29,9;app;desconhecido;59,8
2200;7058;1609;1;2026-05-14 00:00:00;2;28,9;balcão;cartão de crédito;57,8
2201;5037;472;4;2026-05-15 00:00:00;3;14,9;balcão;pix;44,7
2202;983;1655;5;2026-03-01 00:00:00;3;16,9;balcão;cartão de crédito;50,7
2203;6721;1026;4;2026-05-22 00:00:00;1;14,9;balcão;cartao de credito;14,9
2204;1903;788;2;2026-04-24 00:00:00;4;32,9;balcão;cartão de crédito;131,6
2205;7228;1653;6;2026-04-30 00:00:00;4;15,9;app;pix;63,6
2206;218;1846;2;2026-01-26 00:00:00;4;32,9;balcão;dinheiro;131,6
2207;1987;1351;7;2026-01-11 00:00:00;1;18,9;balcão;cartao de credito;18,9
2208;7483;89;6;2026-01-01 00:00:00;3;15,9;balcão;dinheiro;47,7
2209;4287;1737;6;2026-04-21 00:00:00;3;15,9;app;desconhecido;47,7
2210;7987;214;3;2026-01-25 00:00:00;1;29,9;delivery;cartão de crédito;29,9
2211;3336;1424;8;2026-03-14 00:00:00;2;8;balcão;cartão de crédito;16
2212;7691;693;5;2026-06-18 00:00:00;4;16,9;app;desconhecido;67,6
2213;4804;372;3;2026-03-14 00:00:00;1;29,9;app;pix;29,9
2214;173;1840;8;2026-05-10 00:00:00;4;8;app;cartao de credito;32
2215;962;842;2;2026-02-06 00:00:00;3;32,9;delivery;desconhecido;98,7
2216;4705;864;2;2026-03-10 00:00:00;4;32,9;balcão;cartao de credito;131,6
2217;461;1716;7;2026-04-22 00:00:00;1;18,9;app;pix;18,9
2218;5569;957;7;2026-05-09 00:00:00;4;18,9;app;cartao de credito;75,6
2219;2835;1602;6;2026-01-15 00:00:00;1;15,9;app;desconhecido;15,9
2220;5680;795;4;2026-02-16 00:00:00;1;14,9;delivery;cartão de crédito;14,9
2221;2634;35;7;2026-01-25 00:00:00;4;18,9;app;cartão de crédito;75,6
2222;3925;1758;2;2026-03-01 00:00:00;3;32,9;app;pix;98,7
2223;676;1642;5;2026-04-09 00:00:00;1;16,9;delivery;cartao de credito;16,9
2224;3161;603;6;2026-06-28 00:00:00;1;15,9;app;pix;15,9
2225;7535;274;5;2026-02-07 00:00:00;2;16,9;delivery;dinheiro;33,8
2226;1214;765;8;2026-03-10 00:00:00;2;8;delivery;dinheiro;16
2227;2138;161;1;2026-03-15 00:00:00;3;28,9;balcão;cartao de credito;86,7
2228;1409;1527;7;2026-06-05 00:00:00;4;18,9;delivery;desconhecido;75,6
2229;5153;1333;8;2026-01-20 00:00:00;1;8;app;cartão de crédito;8
2230;1434;1857;4;2026-04-29 00:00:00;1;14,9;app;desconhecido;14,9
2231;2429;1016;8;2026-03-24 00:00:00;3;8;app;dinheiro;24
2232;2422;1457;8;2026-01-01 00:00:00;1;8;balcão;pix;8
2233;6923;1562;2;2026-01-10 00:00:00;1;32,9;app;cartão de crédito;32,9
2234;2244;1264;2;2026-05-29 00:00:00;3;32,9;delivery;dinheiro;98,7
2235;6952;1028;10;2026-01-24 00:00:00;4;12,9;app;pix;51,6
2236;1413;1618;10;2026-06-15 00:00:00;1;12,9;app;pix;12,9
2237;3215;1800;10;2026-05-19 00:00:00;3;12,9;app;pix;38,7
2238;7027;1831;1;2026-02-05 00:00:00;3;28,9;app;cartão de crédito;86,7
2239;1834;689;10;2026-01-11 00:00:00;3;12,9;app;pix;38,7
2240;6806;954;2;2026-04-23 00:00:00;1;32,9;delivery;pix;32,9
2241;5416;801;3;2026-03-20 00:00:00;4;29,9;delivery;dinheiro;119,6
2242;6099;130;1;2026-03-01 00:00:00;1;28,9;delivery;cartao de credito;28,9
2243;6450;415;8;2026-05-21 00:00:00;4;8;app;pix;32
2244;7788;189;5;2026-06-24 00:00:00;1;16,9;delivery;dinheiro;16,9
2245;1331;1106;7;2026-02-28 00:00:00;4;18,9;delivery;desconhecido;75,6
2246;1141;80;9;2026-05-24 00:00:00;2;8;balcão;pix;16
2247;5864;1091;10;2026-05-30 00:00:00;3;12,9;delivery;desconhecido;38,7
2248;2214;854;3;2026-04-10 00:00:00;2;29,9;app;cartao de credito;59,8
2249;1493;1687;1;2026-05-27 00:00:00;2;28,9;delivery;cartão de crédito;57,8
2250;2883;635;9;2026-06-19 00:00:00;2;8;balcão;cartão de crédito;16
2251;7878;300;3;2026-03-17 00:00:00;2;29,9;delivery;cartao de credito;59,8
2252;2722;1539;10;2026-02-19 00:00:00;1;12,9;balcão;cartão de crédito;12,9
2253;2004;101;9;2026-06-04 00:00:00;1;8;delivery;pix;8
2254;6109;767;8;2026-01-30 00:00:00;1;8;app;desconhecido;8
2255;1891;784;1;2026-06-07 00:00:00;4;28,9;app;cartao de credito;115,6
2256;3427;1569;2;2026-06-09 00:00:00;4;32,9;delivery;cartão de crédito;131,6
2257;4077;1128;8;2026-02-08 00:00:00;2;8;delivery;cartao de credito;16
2258;5073;1274;7;2026-04-18 00:00:00;4;18,9;delivery;cartão de crédito;75,6
2259;1156;717;1;2026-06-09 00:00:00;1;28,9;delivery;pix;28,9
2260;4999;60;1;2026-01-06 00:00:00;1;28,9;app;desconhecido;28,9
2261;7337;1380;4;2026-04-06 00:00:00;1;14,9;delivery;cartão de crédito;14,9
2262;7113;1396;5;2026-04-22 00:00:00;4;16,9;app;pix;67,6
2263;114;699;2;2026-01-07 00:00:00;4;32,9;app;dinheiro;131,6
2264;6938;979;7;2026-04-05 00:00:00;2;18,9;balcão;pix;37,8
2265;2194;1934;8;2026-03-09 00:00:00;1;8;delivery;cartao de credito;8
2266;2139;1600;10;2026-05-01 00:00:00;1;12,9;app;cartao de credito;12,9
2267;6747;1142;5;2026-05-09 00:00:00;2;16,9;balcão;pix;33,8
2268;154;379;10;2026-03-23 00:00:00;2;12,9;delivery;desconhecido;25,8
2269;4582;1553;5;2026-06-13 00:00:00;4;16,9;app;cartao de credito;67,6
2270;7739;1874;6;2026-01-27 00:00:00;3;15,9;delivery;cartao de credito;47,7
2271;5703;1515;9;2026-06-27 00:00:00;1;8;delivery;cartão de crédito;8
2272;1794;1691;6;2026-02-17 00:00:00;4;15,9;balcão;cartão de crédito;63,6
2273;2376;526;7;2026-05-07 00:00:00;2;18,9;delivery;cartão de crédito;37,8
2274;4061;151;4;2026-06-14 00:00:00;3;14,9;app;pix;44,7
2275;978;1259;8;2026-06-03 00:00:00;2;8;delivery;cartao de credito;16
2276;7075;1985;7;2026-05-06 00:00:00;3;18,9;balcão;pix;56,7
2277;2376;706;3;2026-02-03 00:00:00;4;29,9;balcão;cartao de credito;119,6
2278;1453;36;7;2026-04-20 00:00:00;4;18,9;delivery;cartao de credito;75,6
2279;7535;711;2;2026-01-10 00:00:00;4;32,9;app;pix;131,6
2280;6721;1406;2;2026-05-22 00:00:00;1;32,9;balcão;desconhecido;32,9
2281;1989;1700;2;2026-02-23 00:00:00;2;32,9;delivery;pix;65,8
2282;3573;652;3;2026-04-05 00:00:00;2;29,9;app;pix;59,8
2283;5189;17;2;2026-06-04 00:00:00;2;32,9;delivery;cartão de crédito;65,8
2284;5747;570;9;2026-05-26 00:00:00;4;8;delivery;dinheiro;32
2285;2437;1495;3;2026-02-27 00:00:00;1;29,9;app;desconhecido;29,9
2286;3975;727;6;2026-04-20 00:00:00;2;15,9;app;desconhecido;31,8
2287;6909;1027;4;2026-06-06 00:00:00;4;14,9;delivery;desconhecido;59,6
2288;7418;1823;9;2026-03-14 00:00:00;4;8;balcão;desconhecido;32
2289;899;394;1;2026-05-03 00:00:00;1;28,9;delivery;pix;28,9
2290;4843;1463;5;2026-03-16 00:00:00;4;16,9;delivery;cartao de credito;67,6
2291;4186;211;8;2026-03-26 00:00:00;1;8;delivery;cartao de credito;8
2292;1109;1644;1;2026-01-21 00:00:00;1;28,9;delivery;pix;28,9
2293;5928;1194;2;2026-01-05 00:00:00;3;32,9;app;pix;98,7
2294;5690;1250;4;2026-03-30 00:00:00;2;14,9;app;cartão de crédito;29,8
2295;7370;179;4;2026-01-22 00:00:00;3;14,9;balcão;pix;44,7
2296;2677;592;3;2026-05-03 00:00:00;1;29,9;delivery;cartao de credito;29,9
2297;5561;1266;8;2026-03-15 00:00:00;2;8;delivery;pix;16
2298;25;1347;4;2026-02-24 00:00:00;3;14,9;app;dinheiro;44,7
2299;655;1159;6;2026-06-07 00:00:00;1;15,9;app;dinheiro;15,9
2300;3643;1829;3;2026-03-27 00:00:00;1;29,9;balcão;dinheiro;29,9
2301;5682;1394;8;2026-05-18 00:00:00;3;8;app;dinheiro;24
2302;3739;1559;10;2026-02-10 00:00:00;4;12,9;balcão;pix;51,6
2303;2039;1456;2;2026-01-06 00:00:00;3;32,9;delivery;dinheiro;98,7
2304;4883;1017;2;2026-03-17 00:00:00;3;32,9;app;pix;98,7
2305;2571;1362;1;2026-05-09 00:00:00;3;28,9;balcão;desconhecido;86,7
2306;7165;1033;7;2026-02-07 00:00:00;2;18,9;app;pix;37,8
2307;4601;870;7;2026-04-19 00:00:00;3;18,9;app;pix;56,7
2308;6041;1927;3;2026-06-10 00:00:00;1;29,9;delivery;desconhecido;29,9
2309;3113;31;8;2026-04-14 00:00:00;2;8;delivery;pix;16
2310;288;447;1;2026-03-04 00:00:00;4;28,9;app;dinheiro;115,6
2311;2326;776;2;2026-02-22 00:00:00;2;32,9;delivery;dinheiro;65,8
2312;7322;638;4;2026-01-11 00:00:00;3;14,9;app;pix;44,7
2313;4385;251;8;2026-01-05 00:00:00;1;8;app;cartao de credito;8
2314;147;1551;5;2026-05-14 00:00:00;1;16,9;balcão;cartão de crédito;16,9
2315;1778;272;5;2026-01-30 00:00:00;2;16,9;delivery;desconhecido;33,8
2316;2562;285;5;2026-03-07 00:00:00;2;16,9;app;cartão de crédito;33,8
2317;4821;230;1;2026-02-07 00:00:00;2;28,9;app;pix;57,8
2318;4055;58;1;2026-01-26 00:00:00;1;28,9;delivery;desconhecido;28,9
2319;1827;941;10;2026-03-19 00:00:00;1;12,9;app;pix;12,9
2320;2288;1692;6;2026-03-24 00:00:00;1;15,9;app;pix;15,9
2321;3608;963;8;2026-06-25 00:00:00;3;8;delivery;desconhecido;24
2322;7381;891;6;2026-01-16 00:00:00;4;15,9;delivery;dinheiro;63,6
2323;7409;1808;1;2026-06-10 00:00:00;2;28,9;app;cartão de crédito;57,8
2324;3939;1002;7;2026-03-13 00:00:00;2;18,9;delivery;pix;37,8
2325;3141;43;7;2026-05-13 00:00:00;1;18,9;app;pix;18,9
2326;6370;1160;6;2026-03-08 00:00:00;1;15,9;app;pix;15,9
2327;7271;1867;5;2026-05-20 00:00:00;4;16,9;app;cartão de crédito;67,6
2328;185;861;3;2026-04-03 00:00:00;4;29,9;balcão;cartão de crédito;119,6
2329;1567;1933;8;2026-02-12 00:00:00;2;8;balcão;cartão de crédito;16
2330;1555;877;3;2026-04-27 00:00:00;3;29,9;app;pix;89,7
2331;2876;747;4;2026-05-31 00:00:00;2;14,9;delivery;cartão de crédito;29,8
2332;5375;595;4;2026-01-19 00:00:00;3;14,9;delivery;desconhecido;44,7
2333;4787;1685;1;2026-01-01 00:00:00;4;28,9;delivery;dinheiro;115,6
2334;2300;239;9;2026-01-25 00:00:00;2;8;balcão;pix;16
2335;4456;629;3;2026-05-11 00:00:00;1;29,9;app;pix;29,9
2336;845;1151;9;2026-01-05 00:00:00;2;8;delivery;cartao de credito;16
2337;7539;400;10;2026-06-06 00:00:00;4;12,9;delivery;cartão de crédito;51,6
2338;5299;719;8;2026-01-27 00:00:00;1;8;balcão;pix;8
2339;7993;1274;7;2026-04-22 00:00:00;1;18,9;delivery;cartão de crédito;18,9
2340;4850;1599;3;2026-05-07 00:00:00;2;29,9;app;pix;59,8
2341;6052;1784;2;2026-05-12 00:00:00;4;32,9;app;dinheiro;131,6
2342;4536;1703;8;2026-06-17 00:00:00;3;8;delivery;pix;24
2343;6630;272;8;2026-03-18 00:00:00;4;8;delivery;cartão de crédito;32
2344;682;722;4;2026-04-18 00:00:00;1;14,9;app;pix;14,9
2345;1420;702;1;2026-04-26 00:00:00;2;28,9;delivery;desconhecido;57,8
2346;1888;413;2;2026-05-20 00:00:00;1;32,9;delivery;cartão de crédito;32,9
2347;2994;1942;9;2026-01-24 00:00:00;1;8;delivery;cartão de crédito;8
2348;3394;1016;8;2026-06-15 00:00:00;4;8;app;desconhecido;32
2349;6007;1801;1;2026-05-14 00:00:00;1;28,9;app;pix;28,9
2350;6667;1459;3;2026-03-05 00:00:00;1;29,9;app;pix;29,9
2351;961;1772;3;2026-01-05 00:00:00;2;29,9;delivery;pix;59,8
2352;4789;1965;4;2026-05-22 00:00:00;1;14,9;app;dinheiro;14,9
2353;5302;959;3;2026-04-29 00:00:00;4;29,9;delivery;cartao de credito;119,6
2354;89;1582;8;2026-04-18 00:00:00;2;8;app;pix;16
2355;5246;766;7;2026-03-24 00:00:00;1;18,9;app;dinheiro;18,9
2356;1112;62;10;2026-03-13 00:00:00;1;12,9;delivery;desconhecido;12,9
2357;2397;1951;10;2026-04-23 00:00:00;4;12,9;app;pix;51,6
2358;6459;47;7;2026-05-11 00:00:00;2;18,9;delivery;cartao de credito;37,8
2359;160;1464;4;2026-04-30 00:00:00;2;14,9;app;dinheiro;29,8
2360;5820;150;8;2026-02-05 00:00:00;1;8;balcão;dinheiro;8
2361;5046;1571;8;2026-03-08 00:00:00;4;8;balcão;desconhecido;32
2362;5208;1648;2;2026-01-09 00:00:00;1;32,9;app;cartão de crédito;32,9
2363;5516;1888;3;2026-01-27 00:00:00;3;29,9;app;cartão de crédito;89,7
2364;7320;1080;9;2026-05-07 00:00:00;2;8;delivery;pix;16
2365;4660;1044;9;2026-02-17 00:00:00;1;8;app;pix;8
2366;5254;1056;7;2026-02-10 00:00:00;1;18,9;balcão;pix;18,9
2367;2359;1393;9;2026-03-19 00:00:00;4;8;delivery;pix;32
2368;7343;1057;10;2026-03-27 00:00:00;1;12,9;balcão;pix;12,9
2369;2484;1457;5;2026-05-29 00:00:00;3;16,9;delivery;desconhecido;50,7
2370;2529;470;10;2026-04-09 00:00:00;2;12,9;app;pix;25,8
2371;4201;652;10;2026-04-12 00:00:00;3;12,9;balcão;cartao de credito;38,7
2372;1872;146;4;2026-02-24 00:00:00;3;14,9;app;desconhecido;44,7
2373;3858;1587;8;2026-06-01 00:00:00;4;8;delivery;desconhecido;32
2374;4015;1863;6;2026-01-16 00:00:00;2;15,9;balcão;pix;31,8
2375;6786;399;2;2026-04-13 00:00:00;3;32,9;app;dinheiro;98,7
2376;4867;1018;8;2026-03-21 00:00:00;3;8;app;pix;24
2377;772;4;8;2026-06-12 00:00:00;4;8;app;pix;32
2378;3266;895;9;2026-01-24 00:00:00;3;8;delivery;dinheiro;24
2379;4298;451;9;2026-01-25 00:00:00;3;8;app;pix;24
2380;3203;263;4;2026-05-12 00:00:00;4;14,9;app;cartão de crédito;59,6
2381;7261;794;10;2026-04-18 00:00:00;2;12,9;app;pix;25,8
2382;2202;15;3;2026-03-06 00:00:00;2;29,9;delivery;cartao de credito;59,8
2383;3881;1159;9;2026-02-14 00:00:00;4;8;app;pix;32
2384;4635;10;9;2026-01-17 00:00:00;2;8;delivery;cartão de crédito;16
2385;6895;1219;6;2026-02-21 00:00:00;1;15,9;delivery;pix;15,9
2386;6300;11;10;2026-06-13 00:00:00;4;12,9;app;cartão de crédito;51,6
2387;5775;1883;7;2026-06-25 00:00:00;4;18,9;delivery;dinheiro;75,6
2388;2614;1960;6;2026-02-01 00:00:00;1;15,9;app;cartao de credito;15,9
2389;6905;722;5;2026-01-15 00:00:00;4;16,9;app;pix;67,6
2390;2722;1725;10;2026-06-23 00:00:00;3;12,9;balcão;cartão de crédito;38,7
2391;667;935;9;2026-04-21 00:00:00;3;8;balcão;dinheiro;24
2392;2921;1147;1;2026-02-15 00:00:00;2;28,9;app;dinheiro;57,8
2393;6968;276;7;2026-01-17 00:00:00;4;18,9;delivery;desconhecido;75,6
2394;2490;1869;7;2026-06-30 00:00:00;3;18,9;delivery;cartão de crédito;56,7
2395;5522;1757;7;2026-06-03 00:00:00;3;18,9;delivery;pix;56,7
2396;5960;755;2;2026-01-24 00:00:00;4;32,9;app;pix;131,6
2397;6083;1222;7;2026-06-05 00:00:00;3;18,9;balcão;pix;56,7
2398;5925;704;3;2026-04-01 00:00:00;3;29,9;app;pix;89,7
2399;6475;1863;7;2026-03-18 00:00:00;3;18,9;app;dinheiro;56,7
2400;6910;1232;4;2026-01-18 00:00:00;2;14,9;app;pix;29,8
2401;4245;786;4;2026-03-24 00:00:00;4;14,9;delivery;pix;59,6
2402;1827;1119;5;2026-06-06 00:00:00;4;16,9;app;cartão de crédito;67,6
2403;533;1088;8;2026-06-27 00:00:00;3;8;app;desconhecido;24
2404;2984;1039;4;2026-06-19 00:00:00;3;14,9;delivery;desconhecido;44,7
2405;2693;30;1;2026-03-13 00:00:00;3;28,9;app;cartao de credito;86,7
2406;4380;206;5;2026-04-18 00:00:00;2;16,9;app;cartão de crédito;33,8
2407;2581;574;8;2026-05-31 00:00:00;3;8;balcão;desconhecido;24
2408;5554;1093;7;2026-01-28 00:00:00;2;18,9;app;cartão de crédito;37,8
2409;4696;53;6;2026-04-19 00:00:00;4;15,9;delivery;cartão de crédito;63,6
2410;1099;1058;7;2026-06-12 00:00:00;1;18,9;delivery;pix;18,9
2411;2264;1792;8;2026-01-13 00:00:00;2;8;delivery;pix;16
2412;5029;890;2;2026-03-24 00:00:00;4;32,9;delivery;cartão de crédito;131,6
2413;5477;1889;7;2026-01-18 00:00:00;4;18,9;balcão;pix;75,6
2414;6286;1778;3;2026-01-24 00:00:00;4;29,9;delivery;cartão de crédito;119,6
2415;7435;410;1;2026-01-24 00:00:00;1;28,9;app;pix;28,9
2416;6904;1611;1;2026-06-24 00:00:00;3;28,9;app;dinheiro;86,7
2417;5844;1215;6;2026-01-01 00:00:00;4;15,9;app;desconhecido;63,6
2418;2024;1329;2;2026-04-11 00:00:00;1;32,9;delivery;dinheiro;32,9
2419;5940;59;3;2026-06-22 00:00:00;3;29,9;delivery;dinheiro;89,7
2420;6141;747;8;2026-02-09 00:00:00;4;8;app;cartao de credito;32
2421;3714;1890;10;2026-03-08 00:00:00;1;12,9;balcão;dinheiro;12,9
2422;960;1311;10;2026-05-16 00:00:00;4;12,9;balcão;desconhecido;51,6
2423;5311;915;9;2026-01-17 00:00:00;3;8;balcão;dinheiro;24
2424;6964;937;5;2026-03-09 00:00:00;1;16,9;delivery;pix;16,9
2425;5805;620;7;2026-06-22 00:00:00;4;18,9;balcão;dinheiro;75,6
2426;1698;316;2;2026-06-17 00:00:00;4;32,9;delivery;pix;131,6
2427;720;1556;1;2026-05-26 00:00:00;1;28,9;app;cartão de crédito;28,9
2428;2125;764;3;2026-06-29 00:00:00;1;29,9;balcão;dinheiro;29,9
2429;7938;331;7;2026-06-13 00:00:00;1;18,9;balcão;cartão de crédito;18,9
2430;2278;1389;8;2026-04-19 00:00:00;4;8;app;cartão de crédito;32
2431;5186;906;9;2026-05-18 00:00:00;4;8;delivery;desconhecido;32
2432;1445;819;5;2026-01-17 00:00:00;4;16,9;app;cartao de credito;67,6
2433;7729;165;2;2026-04-05 00:00:00;4;32,9;app;desconhecido;131,6
2434;7090;1146;7;2026-05-15 00:00:00;3;18,9;balcão;pix;56,7
2435;6504;1990;5;2026-02-28 00:00:00;1;16,9;delivery;desconhecido;16,9
2436;4786;127;5;2026-01-23 00:00:00;2;16,9;app;pix;33,8
